sdnEntryUid,sdnUid,lastName,sdnType,timeStamp,fetchedInformationUid
60c80e6f-1e52-11e9-9f81-767479515eb2,6956,AL-BARAKAAT BANK OF SOMALIA,Entity,2019-01-22 14:31:17,410e0b98-1e52-11e9-9f81-767479515eb2
60d853ec-1e52-11e9-9f81-767479515eb2,6957,AL-BARAKAAT GROUP OF COMPANIES SOMALIA LIMITED,Entity,2019-01-22 14:31:17,410e0b98-1e52-11e9-9f81-767479515eb2
60e80ec7-1e52-11e9-9f81-767479515eb2,6958,AL-BARAKAT GLOBAL TELECOMMUNICATIONS,Entity,2019-01-22 14:31:17,410e0b98-1e52-11e9-9f81-767479515eb2
60f72b27-1e52-11e9-9f81-767479515eb2,6964,BARAKAAT GROUP OF COMPANIES,Entity,2019-01-22 14:31:17,410e0b98-1e52-11e9-9f81-767479515eb2
6106c856-1e52-11e9-9f81-767479515eb2,6968,"BARAKAAT NORTH AMERICA, INC.",Entity,2019-01-22 14:31:17,410e0b98-1e52-11e9-9f81-767479515eb2
6119527c-1e52-11e9-9f81-767479515eb2,6969,BARAKAAT RED SEA TELECOMMUNICATIONS,Entity,2019-01-22 14:31:17,410e0b98-1e52-11e9-9f81-767479515eb2
6128c883-1e52-11e9-9f81-767479515eb2,6970,BARAKAAT TELECOMMUNICATIONS COMPANY LIMITED,Entity,2019-01-22 14:31:17,410e0b98-1e52-11e9-9f81-767479515eb2
6137d8b0-1e52-11e9-9f81-767479515eb2,6971,"BARAKAAT TELECOMMUNICATIONS COMPANY SOMALIA, LIMITED",Entity,2019-01-22 14:31:17,410e0b98-1e52-11e9-9f81-767479515eb2
61471931-1e52-11e9-9f81-767479515eb2,6972,BARAKO TRADING COMPANY LLC,Entity,2019-01-22 14:31:17,410e0b98-1e52-11e9-9f81-767479515eb2
6155c296-1e52-11e9-9f81-767479515eb2,6975,SOMALI INTERNET COMPANY,Entity,2019-01-22 14:31:18,410e0b98-1e52-11e9-9f81-767479515eb2
616450bd-1e52-11e9-9f81-767479515eb2,6983,ABDULLKADIR,Individual,2019-01-22 14:31:18,410e0b98-1e52-11e9-9f81-767479515eb2
617a600b-1e52-11e9-9f81-767479515eb2,6991,KAHIE,Individual,2019-01-22 14:31:18,410e0b98-1e52-11e9-9f81-767479515eb2
6190cb53-1e52-11e9-9f81-767479515eb2,7006,AWEYS,Individual,2019-01-22 14:31:18,410e0b98-1e52-11e9-9f81-767479515eb2
61a95dab-1e52-11e9-9f81-767479515eb2,7008,AL-BARAKAT INTERNATIONAL,Entity,2019-01-22 14:31:18,410e0b98-1e52-11e9-9f81-767479515eb2
61b9481e-1e52-11e9-9f81-767479515eb2,7009,AL-BARAKAT INVESTMENTS,Entity,2019-01-22 14:31:18,410e0b98-1e52-11e9-9f81-767479515eb2
44f7c895-1e52-11e9-9f81-767479515eb2,701,EDICIONES CUBANAS,Entity,2019-01-22 14:30:30,410e0b98-1e52-11e9-9f81-767479515eb2
